# Parameter : Q->GQ gs = 1.66238 P = 300 T = 1 z = 0.25 mDSqr= 4.14527 Qs^2 = 19.6581 q0= 0.777193 q3= 6.87004 muSqr= 0.444905
 t Sum LODeriv NLODeriv NLODeriv2 LOSpect NLOSpect NLOSpect2 
0.256 0.016785 0.0122333 0.00195612 0.0045517 0.303753 0.053728 0.129074
0.256889 0.0166684 0.0122332 0.00195624 0.00443514 0.304976 0.0539236 0.129529
0.257778 0.0166867 0.0122332 0.00195635 0.00445351 0.306199 0.0541193 0.129972
0.258667 0.0166318 0.0122331 0.00195646 0.00439867 0.307423 0.0543149 0.130418
0.259556 0.0168551 0.0122331 0.00195656 0.00462205 0.308646 0.0545106 0.130858
0.260444 0.0167065 0.012233 0.00195665 0.00447341 0.309869 0.0547062 0.13132
0.261333 0.0168956 0.012233 0.00195673 0.0046626 0.311093 0.0549019 0.131767
0.262222 0.0167127 0.012233 0.00195681 0.00447979 0.312316 0.0550975 0.132233
0.263111 0.016738 0.0122329 0.00195688 0.00450511 0.313539 0.0552932 0.132681
0.264 0.0166586 0.0122329 0.00195695 0.00442577 0.314763 0.0554889 0.133132
0.264889 0.0167544 0.0122328 0.00195701 0.00452158 0.315986 0.0556846 0.133574
0.265778 0.016749 0.0122328 0.00195706 0.00451621 0.317209 0.0558803 0.134027
0.266667 0.0167633 0.0122327 0.00195711 0.00453056 0.318432 0.056076 0.134478
0.267556 0.0167451 0.0122327 0.00195716 0.00451243 0.319656 0.0562717 0.134931
0.268444 0.0168376 0.0122327 0.0019572 0.00460494 0.320879 0.0564674 0.135382
0.269333 0.0166512 0.0122326 0.00195723 0.00441863 0.322102 0.0566632 0.135843
0.270222 0.0163398 0.0122326 0.00195726 0.00410719 0.323325 0.0568589 0.136285
0.271111 0.0170368 0.0122325 0.00195729 0.00480424 0.324549 0.0570546 0.136696
0.272 0.0168239 0.0122325 0.00195731 0.00459136 0.325772 0.0572503 0.137176
0.272889 0.0168998 0.0122325 0.00195733 0.0046673 0.326995 0.0574461 0.137635
0.273778 0.0166948 0.0122324 0.00195734 0.00446242 0.328218 0.0576418 0.138102
0.274667 0.0166556 0.0122324 0.00195736 0.00442321 0.329442 0.0578375 0.138548
0.275556 0.0167528 0.0122324 0.00195736 0.0045204 0.330665 0.0580333 0.13899
0.276444 0.0167332 0.0122323 0.00195737 0.0045009 0.331888 0.058229 0.139442
0.277333 0.0168785 0.0122323 0.00195737 0.00464622 0.333111 0.0584247 0.139893
0.278222 0.0166009 0.0122323 0.00195737 0.00436863 0.334335 0.0586205 0.140357
0.279111 0.0169018 0.0122322 0.00195737 0.00466954 0.335558 0.0588162 0.140794
0.28 0.016691 0.0122322 0.00195736 0.00445883 0.336781 0.059012 0.141261
0.280889 0.0167337 0.0122322 0.00195735 0.00450151 0.338004 0.0592077 0.141707
0.281778 0.0166719 0.0122321 0.00195734 0.00443971 0.339227 0.0594034 0.142157
0.282667 0.0167998 0.0122321 0.00195733 0.00456768 0.340451 0.0595992 0.142601
0.283556 0.0168527 0.0122321 0.00195732 0.00462059 0.341674 0.0597949 0.143058
0.284444 0.016772 0.0122321 0.0019573 0.00453988 0.342897 0.0599906 0.14352
0.285333 0.0167896 0.0122321 0.00195729 0.00455754 0.34412 0.0601864 0.143974
0.286222 0.0167313 0.012232 0.00195727 0.00449928 0.345344 0.0603821 0.14443
0.287111 0.016689 0.012232 0.00195725 0.00445699 0.346567 0.0605778 0.14488
0.288 0.0167473 0.012232 0.00195723 0.0045153 0.34779 0.0607735 0.145325
0.288889 0.016847 0.012232 0.00195721 0.00461507 0.349013 0.0609693 0.145777
0.289778 0.01667 0.012232 0.00195719 0.00443803 0.350236 0.061165 0.146238
0.290667 0.016726 0.0122319 0.00195716 0.00449405 0.35146 0.0613607 0.146682
0.291556 0.0168194 0.0122319 0.00195714 0.0045875 0.352683 0.0615564 0.147131
0.292444 0.0168782 0.0122319 0.00195711 0.00464633 0.353906 0.0617521 0.14759
0.293333 0.0165458 0.0122319 0.00195709 0.00431395 0.355129 0.0619478 0.148055
0.294222 0.0166213 0.0122319 0.00195706 0.00438947 0.356352 0.0621436 0.148486
0.295111 0.0166989 0.0122319 0.00195704 0.00446709 0.357575 0.0623393 0.148925
0.296 0.0169457 0.0122318 0.00195701 0.00471386 0.358799 0.062535 0.149372
0.296889 0.0166757 0.0122318 0.00195699 0.00444385 0.360022 0.0627307 0.149843
0.297778 0.016852 0.0122318 0.00195696 0.00462015 0.361245 0.0629264 0.150288
0.298667 0.0167418 0.0122318 0.00195693 0.00450998 0.362468 0.0631221 0.15075
0.299556 0.0168909 0.0122318 0.00195691 0.0046591 0.363691 0.0633178 0.151201
0.300444 0.016723 0.0122318 0.00195688 0.00449123 0.364915 0.0635134 0.151667
0.301333 0.0167742 0.0122318 0.00195685 0.00454236 0.366138 0.0637091 0.152116
0.302222 0.0167503 0.0122318 0.00195683 0.00451853 0.367361 0.0639048 0.15257
0.303111 0.0167242 0.0122318 0.0019568 0.00449239 0.368584 0.0641005 0.153022
0.304 0.016683 0.0122318 0.00195678 0.00445122 0.369807 0.0642962 0.153471
0.304889 0.0167139 0.0122318 0.00195675 0.00448217 0.37103 0.0644919 0.153916
0.305778 0.0167681 0.0122318 0.00195672 0.00453636 0.372254 0.0646875 0.154364
0.306667 0.0165901 0.0122317 0.0019567 0.00435834 0.373477 0.0648832 0.154818
0.307556 0.0167212 0.0122317 0.00195668 0.00448949 0.3747 0.0650789 0.155254
0.308444 0.0168505 0.0122317 0.00195665 0.00461874 0.375923 0.0652745 0.155703
0.309333 0.0168013 0.0122317 0.00195663 0.00456953 0.377146 0.0654702 0.156165
0.310222 0.0166723 0.0122317 0.0019566 0.00444056 0.378369 0.0656659 0.156622
0.311111 0.0167728 0.0122317 0.00195658 0.00454109 0.379593 0.0658615 0.157066
0.312 0.0167561 0.0122317 0.00195656 0.0045244 0.380816 0.0660572 0.15752
0.312889 0.0166801 0.0122317 0.00195654 0.00444842 0.382039 0.0662528 0.157972
0.313778 0.0168852 0.0122317 0.00195652 0.00465348 0.383262 0.0664485 0.158417
0.314667 0.0167465 0.0122317 0.0019565 0.00451475 0.384485 0.0666441 0.158882
0.315556 0.0167781 0.0122317 0.00195648 0.00454634 0.385709 0.0668398 0.159334
0.316444 0.0167519 0.0122317 0.00195646 0.00452021 0.386932 0.0670354 0.159789
0.317333 0.0166482 0.0122317 0.00195644 0.00441646 0.388155 0.0672311 0.160241
0.318222 0.0168275 0.0122317 0.00195642 0.00459582 0.389378 0.0674267 0.160682
0.319111 0.0167367 0.0122317 0.0019564 0.00450495 0.390601 0.0676224 0.161142
0.32 0.0167383 0.0122317 0.00195639 0.00450661 0.391824 0.067818 0.161592
0.320889 0.0167147 0.0122317 0.00195637 0.00448297 0.393048 0.0680137 0.162043
0.321778 0.01681 0.0122317 0.00195636 0.00457828 0.394271 0.0682093 0.162491
0.322667 0.0167062 0.0122317 0.00195634 0.00447446 0.395494 0.0684049 0.162949
0.323556 0.0167725 0.0122317 0.00195633 0.00454081 0.396717 0.0686006 0.163396
0.324444 0.0168518 0.0122317 0.00195631 0.00462011 0.39794 0.0687962 0.163851
0.325333 0.0165614 0.0122317 0.0019563 0.00432966 0.399163 0.0689918 0.164313
0.326222 0.0167736 0.0122317 0.00195629 0.00454183 0.400387 0.0691875 0.164746
0.327111 0.0170961 0.0122317 0.00195627 0.00486437 0.40161 0.0693831 0.1652
0.328 0.0163889 0.0122317 0.00195626 0.00415716 0.402833 0.0695787 0.165686
0.328889 0.0167339 0.0122317 0.00195625 0.00450217 0.404056 0.0697743 0.166102
0.329778 0.0170468 0.0122317 0.00195624 0.00481502 0.405279 0.06997 0.166552
0.330667 0.0165816 0.0122317 0.00195623 0.00434986 0.406502 0.0701656 0.167034
0.331556 0.0166888 0.0122317 0.00195622 0.0044571 0.407726 0.0703612 0.167469
0.332444 0.0169002 0.0122317 0.00195621 0.00466849 0.408949 0.0705568 0.167914
0.333333 0.0166421 0.0122317 0.0019562 0.00441033 0.410172 0.0707525 0.168381
0.334222 0.0167678 0.0122317 0.00195619 0.00453607 0.411395 0.0709481 0.168822
0.335111 0.0167153 0.0122317 0.00195619 0.00448354 0.412618 0.0711437 0.169276
0.336 0.0166559 0.0122317 0.00195618 0.00442419 0.413841 0.0713393 0.169724
0.336889 0.0172205 0.0122317 0.00195617 0.00498874 0.415065 0.0715349 0.170167
0.337778 0.0161988 0.0122317 0.00195617 0.00396709 0.416288 0.0717305 0.170665
0.338667 0.016669 0.0122317 0.00195616 0.00443722 0.417511 0.0719262 0.171062
0.339556 0.0168812 0.0122317 0.00195616 0.0046495 0.418734 0.0721218 0.171506
0.340444 0.0167914 0.0122318 0.00195615 0.00455962 0.419957 0.0723174 0.171971
0.341333 0.0168391 0.0122318 0.00195615 0.00460736 0.421181 0.072513 0.172427
0.342222 0.0167051 0.0122318 0.00195614 0.00447338 0.422404 0.0727086 0.172888
0.343111 0.0167701 0.0122318 0.00195614 0.00453835 0.423627 0.0729042 0.173335
0.344 0.0167897 0.0122318 0.00195613 0.00455796 0.42485 0.0730999 0.173789
0.344889 0.016631 0.0122318 0.00195613 0.0043992 0.426073 0.0732955 0.174244
0.345778 0.0166972 0.0122318 0.00195613 0.00446542 0.427296 0.0734911 0.174684
0.346667 0.0171742 0.0122318 0.00195612 0.0049424 0.42852 0.0736867 0.175131
0.347556 0.0162738 0.0122318 0.00195612 0.00404208 0.429743 0.0738823 0.175625
0.348444 0.0166407 0.0122318 0.00195612 0.00440898 0.430966 0.0740779 0.176029
0.349333 0.0168975 0.0122318 0.00195612 0.00466575 0.432189 0.0742735 0.17647
0.350222 0.016722 0.0122318 0.00195612 0.0044902 0.433412 0.0744691 0.176937
0.351111 0.0168233 0.0122318 0.00195612 0.00459149 0.434635 0.0746648 0.177386
0.352 0.0168758 0.0122318 0.00195611 0.00464401 0.435859 0.0748604 0.177845
0.352889 0.016575 0.0122318 0.00195611 0.00434325 0.437082 0.075056 0.178309
0.353778 0.0168828 0.0122318 0.00195611 0.00465107 0.438305 0.0752516 0.178744
0.354667 0.0167699 0.0122318 0.00195611 0.0045381 0.439528 0.0754472 0.179209
0.355556 0.0170964 0.0122318 0.00195611 0.00486457 0.440751 0.0756428 0.179663
0.356444 0.0164551 0.0122318 0.00195611 0.00422337 0.441975 0.0758384 0.180149
0.357333 0.0166332 0.0122318 0.00195611 0.00440146 0.443198 0.076034 0.180571
0.358222 0.0167517 0.0122318 0.00195611 0.00451991 0.444421 0.0762296 0.181012
0.359111 0.0167519 0.0122318 0.00195611 0.00452016 0.445644 0.0764253 0.181464
0.36 0.016674 0.0122318 0.00195611 0.00444219 0.446867 0.0766209 0.181916
0.360889 0.0168569 0.0122318 0.00195611 0.0046251 0.44809 0.0768165 0.18236
0.361778 0.0167243 0.0122318 0.00195611 0.00449255 0.449314 0.0770121 0.182822
0.362667 0.0166314 0.0122318 0.00195611 0.00439965 0.450537 0.0772077 0.183272
0.363556 0.016697 0.0122318 0.00195612 0.00446526 0.45176 0.0774033 0.183712
0.364444 0.0171684 0.0122318 0.00195612 0.00493662 0.452983 0.0775989 0.184158
0.365333 0.0167182 0.0122318 0.00195612 0.00448644 0.454206 0.0777945 0.184652
0.366222 0.0166989 0.0122318 0.00195612 0.00446711 0.45543 0.0779901 0.1851
0.367111 0.0165878 0.0122318 0.00195612 0.00435596 0.456653 0.0781858 0.185547
0.368 0.0167921 0.0122318 0.00195612 0.00456033 0.457876 0.0783814 0.185983
0.368889 0.0167173 0.0122318 0.00195612 0.00448549 0.459099 0.078577 0.186439
0.369778 0.0168397 0.0122318 0.00195612 0.00460786 0.460322 0.0787726 0.186887
0.370667 0.0167714 0.0122318 0.00195612 0.00453963 0.461545 0.0789682 0.187348
0.371556 0.0167363 0.0122318 0.00195613 0.00450447 0.462769 0.0791638 0.187802
0.372444 0.0166856 0.0122318 0.00195613 0.00445378 0.463992 0.0793594 0.188252
0.373333 0.0167133 0.0122318 0.00195613 0.00448148 0.465215 0.079555 0.188698
0.374222 0.0168209 0.0122318 0.00195613 0.00458906 0.466438 0.0797507 0.189146
0.375111 0.0167993 0.0122318 0.00195613 0.0045675 0.467661 0.0799463 0.189605
0.376 0.0167126 0.0122318 0.00195613 0.00448081 0.468884 0.0801419 0.190062
0.376889 0.0167431 0.0122318 0.00195613 0.00451127 0.470108 0.0803375 0.19051
0.377778 0.0167776 0.0122318 0.00195614 0.00454576 0.471331 0.0805331 0.190961
0.378667 0.0166168 0.0122318 0.00195614 0.00438499 0.472554 0.0807287 0.191415
0.379556 0.0168877 0.0122318 0.00195614 0.0046559 0.473777 0.0809243 0.191854
0.380444 0.0167972 0.0122318 0.00195614 0.00456543 0.475 0.08112 0.19232
0.381333 0.0165189 0.0122318 0.00195614 0.00428707 0.476224 0.0813156 0.192776
0.382222 0.0167101 0.0122318 0.00195614 0.00447828 0.477447 0.0815112 0.193205
0.383111 0.0166645 0.0122318 0.00195615 0.00443269 0.47867 0.0817068 0.193653
0.384 0.0169771 0.0122318 0.00195615 0.00474532 0.479893 0.0819024 0.194096
0.384889 0.0166354 0.0122318 0.00195615 0.00440357 0.481116 0.082098 0.19457
0.385778 0.0166888 0.0122318 0.00195615 0.00445698 0.482339 0.0822936 0.195011
0.386667 0.0168052 0.0122318 0.00195615 0.00457341 0.483563 0.0824893 0.195456
0.387556 0.0167672 0.0122318 0.00195615 0.00453539 0.484786 0.0826849 0.195914
0.388444 0.0167309 0.0122318 0.00195615 0.00449911 0.486009 0.0828805 0.196367
0.389333 0.0168322 0.0122318 0.00195615 0.00460037 0.487232 0.0830761 0.196817
0.390222 0.0167589 0.0122318 0.00195616 0.00452706 0.488455 0.0832717 0.197277
0.391111 0.0167028 0.0122318 0.00195618 0.00447102 0.489679 0.0834673 0.19773
0.392 0.0168308 0.0122318 0.00195616 0.00459895 0.490902 0.0836629 0.198177
0.392889 0.0167713 0.0122318 0.00195616 0.00453949 0.492125 0.0838586 0.198637
0.393778 0.0168279 0.0122318 0.00195616 0.00459613 0.493348 0.0840542 0.199091
0.394667 0.0166705 0.0122318 0.00195616 0.00443866 0.494571 0.0842498 0.199551
0.395556 0.016655 0.0122318 0.00195616 0.00442316 0.495794 0.0844454 0.199994
0.396444 0.0167839 0.0122318 0.00195616 0.00455206 0.497018 0.084641 0.200437
0.397333 0.0168742 0.0122318 0.00195616 0.0046424 0.498241 0.0848366 0.200892
0.398222 0.0167987 0.0122318 0.00195617 0.00456689 0.499464 0.0850323 0.201356
0.399111 0.0167789 0.0122318 0.00195617 0.00454714 0.500687 0.0852279 0.201813
0.4 0.0167842 0.0122318 0.00195617 0.00455242 0.50191 0.0854235 0.202268
0.400889 0.0167737 0.0122318 0.00195617 0.00454192 0.503134 0.0856191 0.202723
0.401778 0.0166308 0.0122318 0.00195617 0.00439897 0.504357 0.0858147 0.203177
0.402667 0.0167869 0.0122318 0.00195617 0.00455514 0.50558 0.0860103 0.203617
0.403556 0.0166114 0.0122318 0.00195617 0.00437959 0.506803 0.086206 0.204072
0.404444 0.0168289 0.0122318 0.00195617 0.00459712 0.508026 0.0864016 0.20451
0.405333 0.0167864 0.0122318 0.00195617 0.00455463 0.509249 0.0865972 0.20497
0.406222 0.0167534 0.0122318 0.00195617 0.0045216 0.510473 0.0867928 0.205426
0.407111 0.0168564 0.0122318 0.00195617 0.00462463 0.511696 0.0869884 0.205878
0.408 0.0167592 0.0122318 0.00195617 0.00452735 0.512919 0.087184 0.20634
0.408889 0.0165663 0.0122318 0.00195618 0.00433452 0.514142 0.0873797 0.206793
0.409778 0.0166331 0.0122318 0.00195618 0.00440129 0.515365 0.0875753 0.207226
0.410667 0.0167581 0.0122318 0.00195618 0.00452632 0.516589 0.0877709 0.207667
0.411556 0.0167744 0.0122318 0.00195618 0.00454264 0.517812 0.0879665 0.208119
0.412444 0.0168805 0.0122318 0.00195618 0.00464871 0.519035 0.0881621 0.208573
0.413333 0.0167112 0.0122318 0.00195618 0.00447936 0.520258 0.0883578 0.209038
0.414222 0.0169029 0.0122318 0.00195618 0.00467108 0.521481 0.0885534 0.209486
0.415111 0.0166144 0.0122318 0.00195618 0.0043826 0.522704 0.088749 0.209953
0.416 0.0167022 0.0122318 0.00195618 0.00447036 0.523928 0.0889446 0.210392
0.416889 0.0168017 0.0122318 0.00195618 0.00456993 0.525151 0.0891402 0.210839
0.417778 0.0168401 0.0122318 0.00195618 0.00460829 0.526374 0.0893358 0.211296
0.418667 0.0168067 0.0122318 0.00195618 0.00457494 0.527597 0.0895315 0.211756
0.419556 0.0165354 0.0122318 0.00195618 0.0043036 0.52882 0.0897271 0.212214
0.420444 0.0167764 0.0122318 0.00195618 0.00454459 0.530044 0.0899227 0.212644
0.421333 0.0167479 0.0122318 0.00195618 0.00451614 0.531267 0.0901183 0.213099
0.422222 0.0191003 0.0122318 0.00195618 0.00686852 0.53249 0.0903139 0.21355
0.423111 0.0143048 0.0122318 0.00195618 0.00207297 0.533713 0.0905096 0.214237
0.424 0.0166304 0.0122318 0.00195618 0.0043986 0.534936 0.0907052 0.214445
0.424889 0.0169328 0.0122318 0.00195618 0.00470099 0.536159 0.0909008 0.214884
0.425778 0.0166318 0.0122318 0.00195618 0.0044 0.537383 0.0910964 0.215354
0.426667 0.0170451 0.0122318 0.00195618 0.00481331 0.538606 0.091292 0.215794
0.427556 0.0165408 0.0122318 0.00195618 0.00430901 0.539829 0.0914876 0.216276
0.428444 0.0167675 0.0122318 0.00195618 0.0045357 0.541052 0.0916833 0.216707
0.429333 0.0167926 0.0122318 0.00195618 0.00456078 0.542275 0.0918789 0.21716
0.430222 0.0181301 0.0122318 0.00195618 0.00589826 0.543499 0.0920745 0.217616
0.431111 0.0158234 0.0122318 0.00195618 0.00359156 0.544722 0.0922701 0.218206
0.432 0.0167036 0.0122318 0.00195618 0.00447178 0.545945 0.0924657 0.218565
0.432889 0.0162575 0.0122318 0.00195618 0.00402566 0.547168 0.0926614 0.219013
0.433778 0.016732 0.0122318 0.00195618 0.00450017 0.548391 0.092857 0.219415
0.434667 0.0167773 0.0122318 0.00195618 0.00454545 0.549614 0.0930526 0.219865
0.435556 0.0166665 0.0122318 0.00195618 0.00443468 0.550838 0.0932482 0.22032
0.436444 0.0168029 0.0122318 0.00195618 0.00457111 0.552061 0.0934438 0.220763
0.437333 0.0166744 0.0122318 0.00195618 0.0044426 0.553284 0.0936394 0.22122
0.438222 0.017004 0.0122318 0.00195618 0.00477216 0.554507 0.0938351 0.221664
0.439111 0.0167317 0.0122318 0.00195618 0.0044999 0.55573 0.0940307 0.222142
0.44 0.0168444 0.0122318 0.00195618 0.00461261 0.556953 0.0942263 0.222592
0.440889 0.0167004 0.0122318 0.00195618 0.00446863 0.558177 0.0944219 0.223053
0.441778 0.0168912 0.0122318 0.00195618 0.00465939 0.5594 0.0946175 0.2235
0.442667 0.0166011 0.0122318 0.00195618 0.00436926 0.560623 0.0948132 0.223966
0.443556 0.0167813 0.0122318 0.00195618 0.00454948 0.561846 0.0950088 0.224403
0.444444 0.0167704 0.0122318 0.00195618 0.00453863 0.563069 0.0952044 0.224858
0.445333 0.0168233 0.0122318 0.00195618 0.00459152 0.564293 0.0954 0.225312
0.446222 0.0169901 0.0122318 0.00195618 0.00475834 0.565516 0.0955956 0.225771
0.447111 0.016524 0.0122318 0.00195618 0.0042922 0.566739 0.0957912 0.226246
0.448 0.0166882 0.0122318 0.00195618 0.00445639 0.567962 0.0959869 0.226676
0.448889 0.0167571 0.0122318 0.00195618 0.0045253 0.569185 0.0961825 0.227121
0.449778 0.01683 0.0122318 0.00195618 0.00459815 0.570408 0.0963781 0.227574
0.450667 0.013892 0.0122318 0.00195618 0.00166018 0.571632 0.0965737 0.228034
0.451556 0.0194169 0.0122318 0.00195618 0.00718508 0.572855 0.0967693 0.2282
0.452444 0.0171111 0.0122318 0.00195618 0.00487925 0.574078 0.096965 0.228918
0.453333 0.0163899 0.0122318 0.00195618 0.00415805 0.575301 0.0971606 0.229406
0.454222 0.0167299 0.0122318 0.00195618 0.00449806 0.576524 0.0973562 0.229822
0.455111 0.0168958 0.0122318 0.00195618 0.00466397 0.577748 0.0975518 0.230272
0.456 0.0167181 0.0122318 0.00195618 0.00448631 0.578971 0.0977474 0.230738
0.456889 0.0167862 0.0122318 0.00195618 0.00455443 0.580194 0.097943 0.231187
0.457778 0.0167313 0.0122318 0.00195618 0.00449945 0.581417 0.0981387 0.231642
0.458667 0.0166344 0.0122318 0.00195618 0.00440259 0.58264 0.0983343 0.232092
0.459556 0.0166165 0.0122318 0.00195618 0.00438465 0.583863 0.0985299 0.232532
0.460444 0.0167367 0.0122318 0.00195618 0.00450493 0.585087 0.0987255 0.232971
0.461333 0.0167626 0.0122318 0.00195618 0.00453076 0.58631 0.0989211 0.233421
0.462222 0.016868 0.0122318 0.00195618 0.00463615 0.587533 0.0991168 0.233874
0.463111 0.0166667 0.0122318 0.00195618 0.0044349 0.588756 0.0993124 0.234338
0.464 0.0165012 0.0122318 0.00195618 0.00426944 0.589979 0.099508 0.234782
0.464889 0.0168365 0.0122318 0.00195618 0.00460466 0.591203 0.0997036 0.235209
0.465778 0.0167523 0.0122318 0.00195618 0.00452045 0.592426 0.0998992 0.235669
0.466667 0.0167796 0.0122318 0.00195618 0.00454781 0.593649 0.100095 0.236121
0.467556 0.0164743 0.0122318 0.00195618 0.00424253 0.594872 0.10029 0.236576
0.468444 0.0170009 0.0122318 0.00195618 0.00476909 0.596095 0.100486 0.237
0.469333 0.016742 0.0122318 0.00195618 0.00451019 0.597318 0.100682 0.237477
0.470222 0.016762 0.0122318 0.00195618 0.00453019 0.598542 0.100877 0.237928
0.471111 0.0168349 0.0122318 0.00195618 0.00460307 0.599765 0.101073 0.238381
0.472 0.016836 0.0122318 0.00195618 0.00460418 0.600988 0.101269 0.238841
0.472889 0.0168523 0.0122318 0.00195618 0.00462046 0.602211 0.101464 0.239302
0.473778 0.0166603 0.0122318 0.00195618 0.00442849 0.603434 0.10166 0.239764
0.474667 0.0166657 0.0122318 0.00195618 0.00443392 0.604658 0.101855 0.240207
0.475556 0.0168805 0.0122318 0.00195618 0.00464866 0.605881 0.102051 0.24065
0.476444 0.0167776 0.0122318 0.00195618 0.00454583 0.607104 0.102247 0.241115
0.477333 0.0169248 0.0122318 0.00195618 0.00469297 0.608327 0.102442 0.241569
0.478222 0.0167889 0.0122318 0.00195618 0.00455711 0.60955 0.102638 0.242039
0.479111 0.0167003 0.0122318 0.00195618 0.00446854 0.610773 0.102833 0.242494
0.48 0.0166479 0.0122318 0.00195618 0.00441609 0.611997 0.103029 0.242941
0.480889 0.0167555 0.0122318 0.00195618 0.00452367 0.61322 0.103225 0.243383
0.481778 0.016672 0.0122318 0.00195618 0.00444021 0.614443 0.10342 0.243835
0.482667 0.0166522 0.0122318 0.00195618 0.00442043 0.615666 0.103616 0.244279
0.483556 0.0168979 0.0122318 0.00195618 0.00466613 0.616889 0.103812 0.244721
0.484444 0.0168782 0.0122318 0.00195618 0.0046464 0.618113 0.104007 0.245188
0.485333 0.016694 0.0122318 0.00195618 0.00446217 0.619336 0.104203 0.245653
0.486222 0.0167894 0.0122318 0.00195618 0.00455757 0.620559 0.104398 0.246099
0.487111 0.0166809 0.0122318 0.00195618 0.0044491 0.621782 0.104594 0.246555
0.488 0.0168591 0.0122318 0.00195618 0.00462725 0.623005 0.10479 0.247
0.488889 0.0167037 0.0122318 0.00195618 0.00447194 0.624228 0.104985 0.247462
0.489778 0.0167284 0.0122318 0.00195618 0.00449664 0.625452 0.105181 0.247909
0.490667 0.0167394 0.0122318 0.00195618 0.00450758 0.626675 0.105377 0.248359
0.491556 0.0167851 0.0122318 0.00195618 0.00455329 0.627898 0.105572 0.24881
0.492444 0.0167021 0.0122318 0.00195618 0.00447034 0.629121 0.105768 0.249265
0.493333 0.0168026 0.0122318 0.00195618 0.00457081 0.630344 0.105963 0.249712
0.494222 0.0166444 0.0122318 0.00195618 0.00441261 0.631567 0.106159 0.250169
0.495111 0.0169148 0.0122318 0.00195618 0.00468296 0.632791 0.106355 0.250611
0.496 0.0167215 0.0122318 0.00195618 0.00448974 0.634014 0.10655 0.251079
0.496889 0.0168507 0.0122318 0.00195618 0.00461886 0.635237 0.106746 0.251528
0.497778 0.01666 0.0122318 0.00195618 0.00442818 0.63646 0.106941 0.25199
0.498667 0.0168318 0.0122318 0.00195618 0.00460001 0.637683 0.107137 0.252433
0.499556 0.0168552 0.0122318 0.00195618 0.00462341 0.638907 0.107333 0.252893
0.500444 0.0165849 0.0122318 0.00195618 0.00435313 0.64013 0.107528 0.253355
0.501333 0.0165157 0.0122318 0.00195618 0.00428393 0.641353 0.107724 0.25379
0.502222 0.0167883 0.0122318 0.00195618 0.00455652 0.642576 0.10792 0.254219
0.503111 0.0166806 0.0122318 0.00195618 0.00444884 0.643799 0.108115 0.254674
0.504 0.0167993 0.0122318 0.00195618 0.00456748 0.645022 0.108311 0.255119
0.504889 0.016828 0.0122318 0.00195618 0.00459616 0.646246 0.108506 0.255576
0.505778 0.0168995 0.0122318 0.00195618 0.00466773 0.647469 0.108702 0.256035
0.506667 0.0166991 0.0122318 0.00195618 0.00446731 0.648692 0.108898 0.256502
0.507556 0.0162354 0.0122318 0.00195618 0.00400357 0.649915 0.109093 0.256949
0.508444 0.0171949 0.0122318 0.00195618 0.00496309 0.651138 0.109289 0.257349
0.509333 0.0167358 0.0122318 0.00195618 0.00450402 0.652362 0.109485 0.257846
0.510222 0.0167168 0.0122318 0.00195618 0.00448499 0.653585 0.10968 0.258296
0.511111 0.0167886 0.0122318 0.00195618 0.00455682 0.654808 0.109876 0.258745
0.512 0.016848 0.0122318 0.00195618 0.00461622 0.656031 0.110071 0.2592
0.512889 0.0166741 0.0122318 0.00195618 0.00444227 0.657254 0.110267 0.259662
0.513778 0.0166053 0.0122318 0.00195618 0.00437351 0.658477 0.110463 0.260106
0.514667 0.016731 0.0122318 0.00195618 0.00449917 0.659701 0.110658 0.260543
0.515556 0.0166979 0.0122318 0.00195618 0.00446607 0.660924 0.110854 0.260993
0.516444 0.0169781 0.0122318 0.00195618 0.00474633 0.662147 0.111049 0.26144
0.517333 0.016695 0.0122318 0.00195618 0.00446317 0.66337 0.111245 0.261915
0.518222 0.0165955 0.0122318 0.00195618 0.0043637 0.664593 0.111441 0.262361
0.519111 0.0168497 0.0122318 0.00195618 0.00461791 0.665817 0.111636 0.262797
0.52 0.0169413 0.0122318 0.00195618 0.00470954 0.66704 0.111832 0.263259
0.520889 0.0165643 0.0122318 0.00195618 0.00433253 0.668263 0.112028 0.26373
0.521778 0.0167509 0.0122318 0.00195618 0.00451908 0.669486 0.112223 0.264163
0.522667 0.0166212 0.0122318 0.00195618 0.00438939 0.670709 0.112419 0.264615
0.523556 0.0169172 0.0122318 0.00195618 0.00468538 0.671932 0.112614 0.265054
0.524444 0.0168543 0.0122318 0.00195618 0.00462253 0.673156 0.11281 0.265523
0.525333 0.0167037 0.0122318 0.00195618 0.0044719 0.674379 0.113006 0.265985
0.526222 0.0167448 0.0122318 0.00195618 0.00451298 0.675602 0.113201 0.266432
0.527111 0.0166972 0.0122318 0.00195618 0.00446541 0.676825 0.113397 0.266883
0.528 0.0168078 0.0122318 0.00195618 0.00457603 0.678048 0.113592 0.26733
0.528889 0.0163711 0.0122318 0.00195618 0.00413933 0.679272 0.113788 0.267788
0.529778 0.0171947 0.0122318 0.00195618 0.00496288 0.680495 0.113984 0.268201
0.530667 0.0167976 0.0122318 0.00195618 0.00456583 0.681718 0.114179 0.268698
0.531556 0.0166208 0.0122318 0.00195618 0.00438902 0.682941 0.114375 0.269154
0.532444 0.0166208 0.0122318 0.00195618 0.00438902 0.684164 0.114571 0.269593
