# gTb, C(b)/(g^2TC_R), Derivative
5.379244259892526081e+00, 1.829124948043247656e+00, 4.242950069138137770e-01
5.386571568148510458e+00, 1.832233830339372149e+00, 4.242762597859174312e-01
5.393898876404494835e+00, 1.835342573647813280e+00, 4.242575631183425622e-01
5.401226184660479213e+00, 1.838451178423007981e+00, 4.242389167330160582e-01
5.408553492916463590e+00, 1.841559645115992572e+00, 4.242203204522795312e-01
5.415880801172447967e+00, 1.844667974174431624e+00, 4.242017740988889840e-01
5.423208109428432344e+00, 1.847776166042643275e+00, 4.241832774960150876e-01
5.430535417684416721e+00, 1.850884221161622323e+00, 4.241648304672434033e-01
5.437862725940401099e+00, 1.853992139969068198e+00, 4.241464328365739389e-01
5.445190034196385476e+00, 1.857099922899410727e+00, 4.241280844284211482e-01
5.452517342452369853e+00, 1.860207570383836995e+00, 4.241097850676147085e-01
5.459844650708354230e+00, 1.863315082850312665e+00, 4.240915345793984104e-01
5.467171958964338607e+00, 1.866422460723613064e+00, 4.240733327894308236e-01
5.474499267220322984e+00, 1.869529704425346051e+00, 4.240551795237849642e-01
5.481826575476307362e+00, 1.872636814373977554e+00, 4.240370746089490162e-01
5.489153883732291739e+00, 1.875743790984859771e+00, 4.240190178718252767e-01
5.496481191988276116e+00, 1.878850634670254482e+00, 4.240010091397309333e-01
5.503808500244260493e+00, 1.881957345839358808e+00, 4.239830482403976197e-01
5.511135808500244870e+00, 1.885063924898334076e+00, 4.239651350019718601e-01
5.518463116756229248e+00, 1.888170372250326690e+00, 4.239472692530147913e-01
5.525790425012213625e+00, 1.891276688295498332e+00, 4.239294508225017744e-01
5.533117733268198002e+00, 1.894382873431049719e+00, 4.239116795398232274e-01
5.540445041524182379e+00, 1.897488928051246582e+00, 4.238939552347842366e-01
5.547772349780166756e+00, 1.900594852547445646e+00, 4.238762777376042235e-01
5.555099658036151133e+00, 1.903700647308119942e+00, 4.238586468789173889e-01
5.562426966292135511e+00, 1.906806312718884566e+00, 4.238410624897726020e-01
5.569754274548119888e+00, 1.909911849162523545e+00, 4.238235244016333447e-01
5.577081582804104265e+00, 1.913017257019014927e+00, 4.238060324463776563e-01
5.584408891060088642e+00, 1.916122536665555653e+00, 4.237885864562985772e-01
5.591736199316073019e+00, 1.919227688476588423e+00, 4.237711862641030947e-01
5.599063507572057397e+00, 1.922332712823828116e+00, 4.237538317029133639e-01
5.606390815828041774e+00, 1.925437610076285333e+00, 4.237365226062661527e-01
5.613718124084026151e+00, 1.928542380600294592e+00, 4.237192588081126754e-01
5.621045432340010528e+00, 1.931647024759537867e+00, 4.237020401428188698e-01
5.628372740595994905e+00, 1.934751542915072342e+00, 4.236848664451652868e-01
5.635700048851979282e+00, 1.937855935425354836e+00, 4.236677375503470344e-01
5.643027357107963660e+00, 1.940960202646268895e+00, 4.236506532939740555e-01
5.650354665363948037e+00, 1.944064344931148547e+00, 4.236336135120707391e-01
5.657681973619932414e+00, 1.947168362630805838e+00, 4.236166180410764759e-01
5.665009281875916791e+00, 1.950272256093557033e+00, 4.235996667178445474e-01
5.672336590131901168e+00, 1.953376025665245042e+00, 4.235827593796435142e-01
5.679663898387885546e+00, 1.956479671689269617e+00, 4.235658958641564387e-01
5.686991206643869923e+00, 1.959583194506610004e+00, 4.235490760094809959e-01
5.694318514899854300e+00, 1.962686594455852696e+00, 4.235322996541293628e-01
5.701645823155838677e+00, 1.965789871873214301e+00, 4.235155666370284955e-01
5.708973131411823054e+00, 1.968893027092572634e+00, 4.234988767975199075e-01
5.716300439667807431e+00, 1.971996060445485144e+00, 4.234822299753600028e-01
5.723627747923791809e+00, 1.975098972261221997e+00, 4.234656260107192427e-01
5.730955056179776186e+00, 1.978201762866786950e+00, 4.234490647441833122e-01
5.738282364435760563e+00, 1.981304432586943776e+00, 4.234325460167522315e-01
5.745609672691744940e+00, 1.984406981744245790e+00, 4.234160696698408000e-01
5.752936980947729317e+00, 1.987509410659055842e+00, 4.233996355452784299e-01
5.760264289203713695e+00, 1.990611719649577394e+00, 4.233832434853089244e-01
5.767591597459698072e+00, 1.993713909031875620e+00, 4.233668933325910322e-01
5.774918905715682449e+00, 1.996815979119908047e+00, 4.233505849301981150e-01
5.782246213971666826e+00, 1.999917930225546092e+00, 4.233343181216178697e-01
5.789573522227651203e+00, 2.003019762658602598e+00, 4.233180927507529945e-01
5.796900830483635580e+00, 2.006121476726857811e+00, 4.233019086619206894e-01
5.804228138739619069e+00, 2.009223072736084692e+00, 4.232857656998525453e-01
5.811555446995603447e+00, 2.012324550990075345e+00, 4.232696637096952652e-01
5.818882755251587824e+00, 2.015425911790666547e+00, 4.232536025370097765e-01
5.826210063507572201e+00, 2.018527155437765064e+00, 4.232375820277719525e-01
5.833537371763556578e+00, 2.021628282229371631e+00, 4.232216020283719460e-01
5.840864680019540955e+00, 2.024729292461612040e+00, 4.232056623856148558e-01
5.848191988275525333e+00, 2.027830186428757564e+00, 4.231897629467202271e-01
5.855519296531509710e+00, 2.030930964423253382e+00, 4.231739035593227172e-01
5.862846604787494087e+00, 2.034031626735742559e+00, 4.231580840714705971e-01
5.870173913043478464e+00, 2.037132173655096246e+00, 4.231423043316277499e-01
5.877501221299462841e+00, 2.040232605468432769e+00, 4.231265641886724493e-01
5.884828529555447219e+00, 2.043332922461148282e+00, 4.231108634918971934e-01
5.892155837811431596e+00, 2.046433124916940294e+00, 4.230952020910096478e-01
5.899483146067415973e+00, 2.049533213117836095e+00, 4.230795798361317583e-01
5.906810454323400350e+00, 2.052633187344214960e+00, 4.230639965778003053e-01
5.914137762579384727e+00, 2.055733047874836128e+00, 4.230484521669666820e-01
5.921465070835369104e+00, 2.058832794986864556e+00, 4.230329464549967833e-01
5.928792379091353482e+00, 2.061932428955895347e+00, 4.230174792936712835e-01
5.936119687347337859e+00, 2.065031950055981280e+00, 4.230020505351853588e-01
5.943446995603322236e+00, 2.068131358559657240e+00, 4.229866600321489090e-01
5.950774303859306613e+00, 2.071230654737966415e+00, 4.229713076375864467e-01
5.958101612115290990e+00, 2.074329838860485165e+00, 4.229559932049371529e-01
5.965428920371275368e+00, 2.077428911195353667e+00, 4.229407165880549879e-01
5.972756228627259745e+00, 2.080527872009292345e+00, 4.229254776412081918e-01
5.980083536883244122e+00, 2.083626721567636952e+00, 4.229102762190798392e-01
5.987410845139228499e+00, 2.086725460134358112e+00, 4.228951121767676735e-01
5.994738153395212876e+00, 2.089824087972091515e+00, 4.228799853697839395e-01
6.002065461651197253e+00, 2.092922605342159237e+00, 4.228648956540557724e-01
6.009392769907181631e+00, 2.096021012504600378e+00, 4.228498428859247538e-01
6.016720078163166008e+00, 2.099119309718192827e+00, 4.228348269221470224e-01
6.024047386419150385e+00, 2.102217497240480792e+00, 4.228198476198934408e-01
6.031374694675134762e+00, 2.105315575327800559e+00, 4.228049048367496510e-01
6.038702002931119139e+00, 2.108413544235305803e+00, 4.227899984307157411e-01
6.046029311187103517e+00, 2.111511404216992904e+00, 4.227751282602064675e-01
6.053356619443087894e+00, 2.114609155525729811e+00, 4.227602941840512552e-01
6.060683927699072271e+00, 2.117706798413275138e+00, 4.227454960614943635e-01
6.068011235955056648e+00, 2.120804333130313690e+00, 4.227307337521940545e-01
6.075338544211041025e+00, 2.123901759926472899e+00, 4.227160071162239241e-01
6.082665852467025402e+00, 2.126999079050352126e+00, 4.227013160140719039e-01
6.089993160723009780e+00, 2.130096290749551979e+00, 4.226866603066407602e-01
6.097320468978994157e+00, 2.133193395270693404e+00, 4.226720398552474833e-01
6.104647777234978534e+00, 2.136290392859449216e+00, 4.226574545216238987e-01
6.111975085490962911e+00, 2.139387283760566749e+00, 4.226429041679168330e-01
6.119302393746947288e+00, 2.142484068217894944e+00, 4.226283886566871706e-01
6.126629702002931666e+00, 2.145580746474408773e+00, 4.226139078509106306e-01
6.133957010258916043e+00, 2.148677318772236333e+00, 4.225994616139779891e-01
6.141284318514900420e+00, 2.151773785302743214e+00, 4.225850498096938024e-01
6.148611626770884797e+00, 2.154870146279952881e+00, 4.225706723022780165e-01
6.155938935026869174e+00, 2.157966401997998052e+00, 4.225563289563649683e-01
6.163266243282853551e+00, 2.161062552694180905e+00, 4.225420196370036630e-01
6.170593551538837929e+00, 2.164158598605019357e+00, 4.225277442096574965e-01
6.177920859794822306e+00, 2.167254539966274596e+00, 4.225135025402048661e-01
6.185248168050806683e+00, 2.170350377012974175e+00, 4.224992944949385043e-01
6.192575476306791060e+00, 2.173446109979438212e+00, 4.224851199405659785e-01
6.199902784562775437e+00, 2.176541739099302486e+00, 4.224709787442093578e-01
6.207230092818759815e+00, 2.179637264605545965e+00, 4.224568707734054351e-01
6.214557401074744192e+00, 2.182732686730512572e+00, 4.224427958961057827e-01
6.221884709330728569e+00, 2.185828005705936494e+00, 4.224287539806761416e-01
6.229212017586712946e+00, 2.188923221762968829e+00, 4.224147448958972539e-01
6.236539325842697323e+00, 2.192018335132200679e+00, 4.224007685109645860e-01
6.243866634098681700e+00, 2.195113346043687130e+00, 4.223868246954880501e-01
6.251193942354666078e+00, 2.198208254726977007e+00, 4.223729133194921159e-01
6.258521250610650455e+00, 2.201303061411127970e+00, 4.223590342534161435e-01
6.265848558866634832e+00, 2.204397766413024318e+00, 4.223451873681138280e-01
6.273175867122619209e+00, 2.207492369909395791e+00, 4.223313725348537551e-01
6.280503175378603586e+00, 2.210586872110270384e+00, 4.223175896253189565e-01
6.287830483634587964e+00, 2.213681273244264780e+00, 4.223038385116072990e-01
6.295157791890572341e+00, 2.216775573539668365e+00, 4.222901190662310400e-01
6.302485100146556718e+00, 2.219869773224472098e+00, 4.222764311621173272e-01
6.309812408402541095e+00, 2.222963872526391604e+00, 4.222627746726079212e-01
6.317139716658525472e+00, 2.226057871754421047e+00, 4.222491494714588622e-01
6.324467024914509850e+00, 2.229151771124842973e+00, 4.222355554328411364e-01
6.331794333170494227e+00, 2.232245570818167657e+00, 4.222219924313405648e-01
6.339121641426478604e+00, 2.235339271062887434e+00, 4.222084603419571369e-01
6.346448949682462981e+00, 2.238432872087392056e+00, 4.221949590401056218e-01
6.353776257938447358e+00, 2.241526374304194658e+00, 4.221814884016155678e-01
6.361103566194431735e+00, 2.244619777845901609e+00, 4.221680483027311914e-01
6.368430874450416113e+00, 2.247713083006456003e+00, 4.221546386201112111e-01
6.375758182706400490e+00, 2.250806290110626939e+00, 4.221412592308289580e-01
6.383085490962384867e+00, 2.253899399238184387e+00, 4.221279100123725980e-01
6.390412799218369244e+00, 2.256992410624482304e+00, 4.221145908426444660e-01
6.397740107474353621e+00, 2.260085324505185511e+00, 4.221013015999621754e-01
6.405067415730337999e+00, 2.263178141116294118e+00, 4.220880421630574530e-01
6.412394723986322376e+00, 2.266270860694179934e+00, 4.220748124110768051e-01
6.419722032242306753e+00, 2.269363483475605126e+00, 4.220616122235817391e-01
6.427049340498291130e+00, 2.272456009736778970e+00, 4.220485139719991619e-01
6.434376648754275507e+00, 2.275548439672942180e+00, 4.220353833299843038e-01
6.441703957010259884e+00, 2.278640773530681507e+00, 4.220222825596500749e-01
6.449031265266244262e+00, 2.281733011548935153e+00, 4.220092115591770332e-01
6.456358573522228639e+00, 2.284825153967186218e+00, 4.219961702272078674e-01
6.463685881778213016e+00, 2.287917201025488456e+00, 4.219831584628448984e-01
6.471013190034197393e+00, 2.291009152964499140e+00, 4.219701761656474703e-01
6.478340498290181770e+00, 2.294101010025503928e+00, 4.219572232356292307e-01
6.485667806546165259e+00, 2.297192772450447062e+00, 4.219442995732559654e-01
6.492995114802149637e+00, 2.300284440481956683e+00, 4.219314050794424342e-01
6.500322423058134014e+00, 2.303376014363377244e+00, 4.219185396555502621e-01
6.507649731314118391e+00, 2.306467494338793944e+00, 4.219057032033854959e-01
6.514977039570102768e+00, 2.309558880653063362e+00, 4.218928956251955520e-01
6.522304347826087145e+00, 2.312650173551839661e+00, 4.218801168236676058e-01
6.529631656082071522e+00, 2.315741373281605675e+00, 4.218673667019252060e-01
6.536958964338055900e+00, 2.318832480089699555e+00, 4.218546451635264427e-01
6.544286272594040277e+00, 2.321923493673769823e+00, 4.218419521124613936e-01
6.551613580850024654e+00, 2.325014413916419720e+00, 4.218292874531494596e-01
6.558940889106009031e+00, 2.328105241736714515e+00, 4.218166510904373112e-01
6.566268197361993408e+00, 2.331195977367420014e+00, 4.218040429295963900e-01
6.573595505617977786e+00, 2.334286621041654186e+00, 4.217914628763203555e-01
6.580922813873962163e+00, 2.337377172154611937e+00, 4.217789108367228090e-01
6.588250122129946540e+00, 2.340467631103822388e+00, 4.217663867173352399e-01
6.595577430385930917e+00, 2.343557998547280974e+00, 4.217538904251045273e-01
6.602904738641915294e+00, 2.346648273374533744e+00, 4.217414218673901094e-01
6.610232046897899671e+00, 2.349738457180812201e+00, 4.217289809519629284e-01
6.617559355153884049e+00, 2.352828549929658841e+00, 4.217165675870017671e-01
6.624886663409868426e+00, 2.355918551822610674e+00, 4.217041816810919164e-01
6.632213971665852803e+00, 2.359008463060533245e+00, 4.216918231432227882e-01
6.639541279921837180e+00, 2.362098283843629964e+00, 4.216794918827851957e-01
6.646868588177821557e+00, 2.365188014371440328e+00, 4.216671878095696324e-01
6.654195896433805935e+00, 2.368277654842843027e+00, 4.216549108337642737e-01
6.661523204689790312e+00, 2.371367205456063054e+00, 4.216426608659518127e-01
6.668850512945774689e+00, 2.374456666408668148e+00, 4.216304378171084610e-01
6.676177821201759066e+00, 2.377546037897578124e+00, 4.216182415986010068e-01
6.683505129457743443e+00, 2.380635320119061760e+00, 4.216060721221849272e-01
6.690832437713727820e+00, 2.383724513268746126e+00, 4.215939293000023347e-01
6.698159745969712198e+00, 2.386813617541614807e+00, 4.215818130445798118e-01
6.705487054225696575e+00, 2.389902633132010124e+00, 4.215697232688261353e-01
6.712814362481680952e+00, 2.392991560233639348e+00, 4.215576598860304447e-01
6.720141670737665329e+00, 2.396080399039575592e+00, 4.215456228098599656e-01
6.727468978993649706e+00, 2.399169149742259144e+00, 4.215336119543581783e-01
6.734796287249634084e+00, 2.402257812533505010e+00, 4.215216272339425974e-01
6.742123595505618461e+00, 2.405346387604498481e+00, 4.215096685634027729e-01
6.749450903761602838e+00, 2.408434875145807119e+00, 4.214977358578981814e-01
6.756778212017587215e+00, 2.411523275347370987e+00, 4.214858290329563939e-01
6.764105520273571592e+00, 2.414611588398519526e+00, 4.214739480044711328e-01
6.771432828529555970e+00, 2.417699814487963117e+00, 4.214620926886998853e-01
6.778760136785540347e+00, 2.420787953803802406e+00, 4.214502630022624596e-01
6.786087445041524724e+00, 2.423876006533525196e+00, 4.214384588621385985e-01
6.793414753297509101e+00, 2.426963972864015329e+00, 4.214266801856664246e-01
6.800742061553493478e+00, 2.430051852981550020e+00, 4.214149268905401646e-01
6.808069369809477855e+00, 2.433139647071807410e+00, 4.214031988948084284e-01
6.815396678065462233e+00, 2.436227355319864341e+00, 4.213914961168722106e-01
6.822723986321446610e+00, 2.439314977910199911e+00, 4.213798184754831144e-01
6.830051294577430987e+00, 2.442402515026700804e+00, 4.213681658897412974e-01
6.837378602833415364e+00, 2.445489966852665731e+00, 4.213565382790938063e-01
6.844705911089399741e+00, 2.448577333570796544e+00, 4.213449355633325233e-01
6.852033219345384119e+00, 2.451664615363214672e+00, 4.213333576625925003e-01
6.859360527601368496e+00, 2.454751812411458012e+00, 4.213218044973500165e-01
6.866687835857352873e+00, 2.457838924896477373e+00, 4.213102759884207460e-01
6.874015144113337250e+00, 2.460925952998648025e+00, 4.212987720569579819e-01
6.881342452369321627e+00, 2.464012896897771032e+00, 4.212872926244510263e-01
6.888669760625306004e+00, 2.467099756773071029e+00, 4.212758376127229143e-01
6.895997068881290382e+00, 2.470186532803199775e+00, 4.212644069439291927e-01
6.903324377137274759e+00, 2.473273225166243261e+00, 4.212530005405557554e-01
6.910651685393259136e+00, 2.476359834039716823e+00, 4.212416183254174551e-01
6.917978993649243513e+00, 2.479446359600573135e+00, 4.212302602216558278e-01
6.925306301905227890e+00, 2.482532802025204877e+00, 4.212189261527379269e-01
6.932633610161212268e+00, 2.485619161489442952e+00, 4.212076160424544358e-01
6.939960918417196645e+00, 2.488705438168559603e+00, 4.211963298149175583e-01
6.947288226673181022e+00, 2.491791632237275955e+00, 4.211850673945600754e-01
6.954615534929165399e+00, 2.494877743869758469e+00, 4.211738287061329578e-01
6.961942843185149776e+00, 2.497963773239623375e+00, 4.211626136747039229e-01
6.969270151441134153e+00, 2.501049720519938013e+00, 4.211514222256559359e-01
6.976597459697118531e+00, 2.504135585883227044e+00, 4.211402542846856001e-01
6.983924767953102908e+00, 2.507221369501469788e+00, 4.211291097778009362e-01
6.991252076209087285e+00, 2.510307071546104218e+00, 4.211179886313206056e-01
6.998579384465071662e+00, 2.513392692188030075e+00, 4.211068907718714671e-01
7.005906692721056039e+00, 2.516478231597611970e+00, 4.210958161263875232e-01
7.013234000977040417e+00, 2.519563689944678053e+00, 4.210847646221082541e-01
7.020561309233024794e+00, 2.522649067398525791e+00, 4.210737361865765083e-01
7.027888617489009171e+00, 2.525734364127921516e+00, 4.210627307476376702e-01
7.035215925744993548e+00, 2.528819580301106207e+00, 4.210517482334376060e-01
7.042543234000977925e+00, 2.531904716085793261e+00, 4.210407885724212207e-01
7.049870542256962302e+00, 2.534989771649175161e+00, 4.210298516933308477e-01
7.057197850512946680e+00, 2.538074747157920807e+00, 4.210189375252049171e-01
7.064525158768931057e+00, 2.541159642778182182e+00, 4.210080459973759570e-01
7.071852467024915434e+00, 2.544244458675591680e+00, 4.209971770394697610e-01
7.079179775280899811e+00, 2.547329195015270553e+00, 4.209863305814033341e-01
7.086507083536884188e+00, 2.550413851961827127e+00, 4.209755065533832830e-01
7.093834391792868566e+00, 2.553498429679357251e+00, 4.209647048859049834e-01
7.101161700048852943e+00, 2.556582928331448734e+00, 4.209539255097504706e-01
7.108489008304837320e+00, 2.559667348081186677e+00, 4.209431683559871074e-01
7.115816316560821697e+00, 2.562751689091148144e+00, 4.209324333559664733e-01
7.123143624816806074e+00, 2.565835951523410596e+00, 4.209217204413222557e-01
7.130470933072790451e+00, 2.568920135539549676e+00, 4.209110295439693616e-01
7.137798241328774829e+00, 2.572004241300645866e+00, 4.209003605961021965e-01
7.145125549584759206e+00, 2.575088268967280047e+00, 4.208897135301934433e-01
7.152452857840743583e+00, 2.578172218699543272e+00, 4.208790882789922305e-01
7.159780166096727960e+00, 2.581256090657033209e+00, 4.208684847755232994e-01
7.167107474352711449e+00, 2.584339884998855474e+00, 4.208579029530850057e-01
7.174434782608695826e+00, 2.587423601883634738e+00, 4.208473427452483207e-01
7.181762090864680204e+00, 2.590507241469500066e+00, 4.208368040858553316e-01
7.189089399120664581e+00, 2.593590803914104459e+00, 4.208262869090179104e-01
7.196416707376648958e+00, 2.596674289374616418e+00, 4.208157911491160474e-01
7.203744015632633335e+00, 2.599757698007725715e+00, 4.208053167407970196e-01
7.211071323888617712e+00, 2.602841029969641617e+00, 4.207948636189733915e-01
7.218398632144602090e+00, 2.605924285416100883e+00, 4.207844317188222383e-01
7.225725940400586467e+00, 2.609007464502362428e+00, 4.207740209757835359e-01
7.233053248656570844e+00, 2.612090567383217099e+00, 4.207636313255588845e-01
7.240380556912555221e+00, 2.615173594212983232e+00, 4.207532627041100093e-01
7.247707865168539598e+00, 2.618256545145512426e+00, 4.207429150476578172e-01
7.255035173424523975e+00, 2.621339420334185100e+00, 4.207325882926806759e-01
7.262362481680508353e+00, 2.624422219931924705e+00, 4.207222823759135255e-01
7.269689789936492730e+00, 2.627504944091186179e+00, 4.207119972343462133e-01
7.277017098192477107e+00, 2.630587592963967491e+00, 4.207017328052223837e-01
7.284344406448461484e+00, 2.633670166701804316e+00, 4.206914890260382012e-01
7.291671714704445861e+00, 2.636752665455776246e+00, 4.206812658345411293e-01
7.298999022960430239e+00, 2.639835089376511235e+00, 4.206710631687284874e-01
7.306326331216414616e+00, 2.642917438614178938e+00, 4.206608809668465065e-01
7.313653639472398993e+00, 2.645999713318498259e+00, 4.206507191673886092e-01
7.320980947728383370e+00, 2.649081913638743124e+00, 4.206405777090947984e-01
7.328308255984367747e+00, 2.652164039723731381e+00, 4.206304565309498256e-01
7.335635564240352124e+00, 2.655246091721842561e+00, 4.206203555721822474e-01
7.342962872496336502e+00, 2.658328069781006331e+00, 4.206102747722633151e-01
7.350290180752320879e+00, 2.661409974048713600e+00, 4.206002140709055870e-01
7.357617489008305256e+00, 2.664491804672010300e+00, 4.205901734080617627e-01
7.364944797264289633e+00, 2.667573561797508486e+00, 4.205801527239235171e-01
7.372272105520274010e+00, 2.670655245571375236e+00, 4.205701519589202242e-01
7.379599413776258388e+00, 2.673736856139351747e+00, 4.205601710537179017e-01
7.386926722032242765e+00, 2.676818393646738681e+00, 4.205502099492181012e-01
7.394254030288227142e+00, 2.679899858238405042e+00, 4.205402685865565204e-01
7.401581338544211519e+00, 2.682981250058788625e+00, 4.205303469071018374e-01
7.408908646800195896e+00, 2.686062569251904453e+00, 4.205204448524548222e-01
7.416235955056180273e+00, 2.689143815961335005e+00, 4.205105623644471713e-01
7.423563263312164651e+00, 2.692224990330238210e+00, 4.205006993851399533e-01
7.430890571568149028e+00, 2.695306092501347006e+00, 4.204908558568228316e-01
7.438217879824133405e+00, 2.698387122616975997e+00, 4.204810317220130100e-01
7.445545188080117782e+00, 2.701468080819017015e+00, 4.204712269234539002e-01
7.452872496336102159e+00, 2.704548967248944447e+00, 4.204614414041140669e-01
7.460199804592086537e+00, 2.707629782047812572e+00, 4.204516751071860625e-01
7.467527112848070914e+00, 2.710710525356267109e+00, 4.204419279760854833e-01
7.474854421104055291e+00, 2.713791197314528780e+00, 4.204321999544498034e-01
7.482181729360039668e+00, 2.716871798062418630e+00, 4.204224909861374315e-01
7.489509037616024045e+00, 2.719952327739337594e+00, 4.204128010152261008e-01
7.496836345872008422e+00, 2.723032786484282486e+00, 4.204031299860123694e-01
7.504163654127992800e+00, 2.726113174435842890e+00, 4.203934778430106212e-01
7.511490962383977177e+00, 2.729193491732198940e+00, 4.203838445309512339e-01
7.518818270639961554e+00, 2.732273738511130201e+00, 4.203742299947805239e-01
7.526145578895945931e+00, 2.735353914910012119e+00, 4.203646341796587471e-01
7.533472887151930308e+00, 2.738434021065818680e+00, 4.203550570309599332e-01
7.540800195407914686e+00, 2.741514057115125969e+00, 4.203454984942701089e-01
7.548127503663899063e+00, 2.744594023194110388e+00, 4.203359585153867983e-01
7.555454811919883440e+00, 2.747673919438553991e+00, 4.203264370403177463e-01
7.562782120175867817e+00, 2.750753745983842258e+00, 4.203169340152798084e-01
7.570109428431852194e+00, 2.753833502964965874e+00, 4.203074493866981731e-01
7.577436736687836571e+00, 2.756913190516528278e+00, 4.202979831012053635e-01
7.584764044943820949e+00, 2.759992808772739004e+00, 4.202885351056399599e-01
7.592091353199805326e+00, 2.763072357867421669e+00, 4.202791053470457672e-01
7.599418661455789703e+00, 2.766151837934008650e+00, 4.202696937726709270e-01
7.606745969711774080e+00, 2.769231249105549519e+00, 4.202603003299669182e-01
7.614073277967758457e+00, 2.772310591514705269e+00, 4.202509249665871693e-01
7.621400586223742835e+00, 2.775389865293762970e+00, 4.202415676303867809e-01
7.628727894479727212e+00, 2.778469070574622446e+00, 4.202322282694209710e-01
7.636055202735711589e+00, 2.781548207488798941e+00, 4.202229068319444094e-01
7.643382510991695966e+00, 2.784627276167439103e+00, 4.202136032664102738e-01
7.650709819247680343e+00, 2.787706276741305889e+00, 4.202043175214689730e-01
7.658037127503664721e+00, 2.790785209340790107e+00, 4.201950495459676471e-01
7.665364435759649098e+00, 2.793864074095907313e+00, 4.201857992889489468e-01
7.672691744015633475e+00, 2.796942871136297359e+00, 4.201765666996503112e-01
7.680019052271617852e+00, 2.800021600591235948e+00, 4.201673517275026914e-01
7.687346360527602229e+00, 2.803100262589618641e+00, 4.201581543221298842e-01
7.694673668783586606e+00, 2.806178857259986170e+00, 4.201489744333477550e-01
7.702000977039570984e+00, 2.809257384730498242e+00, 4.201398120111629608e-01
7.709328285295555361e+00, 2.812335845128958400e+00, 4.201306670057723403e-01
7.716655593551539738e+00, 2.815414238582803819e+00, 4.201215393675616916e-01
7.723982901807524115e+00, 2.818492565219105295e+00, 4.201124290471052181e-01
7.731310210063508492e+00, 2.821570825164577911e+00, 4.201033359951646395e-01
7.738637518319492870e+00, 2.824649018545571266e+00, 4.200942601626879158e-01
7.745964826575477247e+00, 2.827727145488078353e+00, 4.200852015008087470e-01
7.753292134831461624e+00, 2.830805206117738226e+00, 4.200761599608454078e-01
7.760619443087446001e+00, 2.833883200559825788e+00, 4.200671354943003033e-01
7.767946751343430378e+00, 2.836961128939271770e+00, 4.200581280528584704e-01
7.775274059599414755e+00, 2.840038991380642752e+00, 4.200491375883874112e-01
7.782601367855399133e+00, 2.843116788008160256e+00, 4.200401640529357050e-01
7.789928676111383510e+00, 2.846194518945693641e+00, 4.200312073987323980e-01
7.797255984367367887e+00, 2.849272184316762324e+00, 4.200222675781860593e-01
7.804583292623352264e+00, 2.852349784244538444e+00, 4.200133445438839486e-01
7.811910600879336641e+00, 2.855427318851845975e+00, 4.200044382485914607e-01
7.819237909135321019e+00, 2.858504788261165164e+00, 4.199955486452506825e-01
7.826565217391305396e+00, 2.861582192594631646e+00, 4.199866756869801154e-01
7.833892525647289773e+00, 2.864659531974034667e+00, 4.199778193270736759e-01
7.841219833903274150e+00, 2.867736806520830406e+00, 4.199689795189999741e-01
7.848547142159257639e+00, 2.870814016356121989e+00, 4.199601562164010371e-01
7.855874450415242016e+00, 2.873891161600688360e+00, 4.199513493730920866e-01
7.863201758671226393e+00, 2.876968242374957629e+00, 4.199425589430605399e-01
7.870529066927210771e+00, 2.880045258799029284e+00, 4.199337848804649553e-01
7.877856375183195148e+00, 2.883122210992664858e+00, 4.199250271396346990e-01
7.885183683439179525e+00, 2.886199099075291929e+00, 4.199162856750687234e-01
7.892510991695163902e+00, 2.889275923166005899e+00, 4.199075604414349572e-01
7.899838299951148279e+00, 2.892352683383570877e+00, 4.198988513935695277e-01
7.907165608207132657e+00, 2.895429379846418794e+00, 4.198901584864760395e-01
7.914492916463117034e+00, 2.898506012672652954e+00, 4.198814816753246859e-01
7.921820224719101411e+00, 2.901582581980051145e+00, 4.198728209154514168e-01
7.929147532975085788e+00, 2.904659087886062085e+00, 4.198641761623575497e-01
7.936474841231070165e+00, 2.907735530507812083e+00, 4.198555473717084929e-01
7.943802149487054542e+00, 2.910811909962098376e+00, 4.198469344993331909e-01
7.951129457743038920e+00, 2.913888226365396239e+00, 4.198383375012236240e-01
7.958456765999023297e+00, 2.916964479833865198e+00, 4.198297563335336990e-01
7.965784074255007674e+00, 2.920040670483336598e+00, 4.198211909525786933e-01
7.973111382510992051e+00, 2.923116798429326035e+00, 4.198126413148344782e-01
7.980438690766976428e+00, 2.926192863787028031e+00, 4.198041073769367970e-01
7.987765999022960806e+00, 2.929268866671323579e+00, 4.197955890956804326e-01
7.995093307278945183e+00, 2.932344807196776593e+00, 4.197870864280186520e-01
8.002420615534928672e+00, 2.935420685477632574e+00, 4.197785993310622632e-01
8.009747923790913049e+00, 2.938496501627831048e+00, 4.197701277620790594e-01
8.017075232046897426e+00, 2.941572255760988241e+00, 4.197616716784930424e-01
8.024402540302881803e+00, 2.944647947990419290e+00, 4.197532310378839226e-01
8.031729848558866180e+00, 2.947723578429124469e+00, 4.197448057979858427e-01
8.039057156814850558e+00, 2.950799147189791416e+00, 4.197363959166873215e-01
8.046384465070834935e+00, 2.953874654384807563e+00, 4.197280013520302555e-01
8.053711773326819312e+00, 2.956950100126249481e+00, 4.197196220622090856e-01
8.061039081582803689e+00, 2.960025484525885542e+00, 4.197112580055702979e-01
