# gTb, C(b)/(g^2TC_R), Derivative
5.364589643380557327e+00, 1.643577993340693544e+00, 1.643605867235340634e+00
5.371916951636541704e+00, 1.646271882372247086e+00, 1.646299162246680492e+00
5.379244259892526081e+00, 1.648965675768217620e+00, 1.648992371749436803e+00
5.386571568148510458e+00, 1.651659373706494627e+00, 1.651685495794039227e+00
5.393898876404494835e+00, 1.654352976365061734e+00, 1.654378534431908410e+00
5.401226184660479213e+00, 1.657046483921989166e+00, 1.657071487715451763e+00
5.408553492916463590e+00, 1.659739896555425531e+00, 1.659764355698057248e+00
5.415880801172447967e+00, 1.662433214443593821e+00, 1.662457138434088932e+00
5.423208109428432344e+00, 1.665126437764780531e+00, 1.665149835978877224e+00
5.430535417684416721e+00, 1.667819566697331890e+00, 1.667842448388719534e+00
5.437862725940401099e+00, 1.670512601419646082e+00, 1.670534975720869397e+00
5.445190034196385476e+00, 1.673205542110164812e+00, 1.673227418033530700e+00
5.452517342452369853e+00, 1.675898388947368867e+00, 1.675919775385856125e+00
5.459844650708354230e+00, 1.678591142109768120e+00, 1.678612047837936494e+00
5.467171958964338607e+00, 1.681283801775897313e+00, 1.681304235450799434e+00
5.474499267220322984e+00, 1.683976368124306955e+00, 1.683996338286398720e+00
5.481826575476307362e+00, 1.686668841333558655e+00, 1.686688356407613387e+00
5.489153883732291739e+00, 1.689361221582215578e+00, 1.689380289878237962e+00
5.496481191988276116e+00, 1.692053509048837778e+00, 1.692072138762980682e+00
5.503808500244260493e+00, 1.694745703911972434e+00, 1.694763903127452398e+00
5.511135808500244870e+00, 1.697437806350150735e+00, 1.697455583038167237e+00
5.518463116756229248e+00, 1.700129816541877226e+00, 1.700147178562530836e+00
5.525790425012213625e+00, 1.702821734665624920e+00, 1.702838689768838565e+00
5.533117733268198002e+00, 1.705513560899827974e+00, 1.705530116726267753e+00
5.540445041524182379e+00, 1.708205295422874137e+00, 1.708221459504872586e+00
5.547772349780166756e+00, 1.710896938413098090e+00, 1.710912718175579217e+00
5.555099658036151133e+00, 1.713588490048774560e+00, 1.713603892810178886e+00
5.562426966292135511e+00, 1.716279950508112107e+00, 1.716294983481320369e+00
5.569754274548119888e+00, 1.718971319969244238e+00, 1.718985990262508645e+00
5.577081582804104265e+00, 1.721662598610224082e+00, 1.721676913228096462e+00
5.584408891060088642e+00, 1.724353786609016836e+00, 1.724367752453275893e+00
5.591736199316073019e+00, 1.727044884143492443e+00, 1.727058508014079674e+00
5.599063507572057397e+00, 1.729735891391420921e+00, 1.729749179987367880e+00
5.606390815828041774e+00, 1.732426808530459494e+00, 1.732439768450827033e+00
5.613718124084026151e+00, 1.735117635738154807e+00, 1.735130273482962115e+00
5.621045432340010528e+00, 1.737808373191926048e+00, 1.737820695163091900e+00
5.628372740595994905e+00, 1.740499021069066066e+00, 1.740511033774076788e+00
5.635700048851979282e+00, 1.743189579546728263e+00, 1.743201493683118608e+00
5.643027357107963660e+00, 1.745880048801924378e+00, 1.745891863449364534e+00
5.650354665363948037e+00, 1.748570429011515159e+00, 1.748582143290241087e+00
5.657681973619932414e+00, 1.751260720352203037e+00, 1.751272333422431826e+00
5.665009281875916791e+00, 1.753950923000526130e+00, 1.753962434061884901e+00
5.672336590131901168e+00, 1.756641037132851135e+00, 1.756652445423810827e+00
5.679663898387885546e+00, 1.759331062925366451e+00, 1.759342367722688039e+00
5.686991206643869923e+00, 1.762021000554073735e+00, 1.762032201172262891e+00
5.694318514899854300e+00, 1.764710850194784131e+00, 1.764721945985552765e+00
5.701645823155838677e+00, 1.767400612023107831e+00, 1.767411602374848956e+00
5.708973131411823054e+00, 1.770090286214448749e+00, 1.770101170551718672e+00
5.716300439667807431e+00, 1.772779872943997637e+00, 1.772790650727005923e+00
5.723627747923791809e+00, 1.775469372386724975e+00, 1.775480043110834627e+00
5.730955056179776186e+00, 1.778158784717374097e+00, 1.778169347912612386e+00
5.738282364435760563e+00, 1.780848110110452964e+00, 1.780858565341031596e+00
5.745609672691744940e+00, 1.783537348740229511e+00, 1.783547695604070116e+00
5.752936980947729317e+00, 1.786226500780721427e+00, 1.786236738908995703e+00
5.760264289203713695e+00, 1.788915566405694602e+00, 1.788925695462368903e+00
5.767591597459698072e+00, 1.791604545788648029e+00, 1.791614565470041720e+00
5.774918905715682449e+00, 1.794293439102816023e+00, 1.794303349137163828e+00
5.782246213971666826e+00, 1.796982246521153792e+00, 1.796992046668183018e+00
5.789573522227651203e+00, 1.799670968216334321e+00, 1.799680658266846534e+00
5.796900830483635580e+00, 1.802359604360740830e+00, 1.802369184136206615e+00
5.804228138739619069e+00, 1.805048155126457887e+00, 1.805057624478617839e+00
5.811555446995603447e+00, 1.807736620685268303e+00, 1.807745979495744670e+00
5.818882755251587824e+00, 1.810425001208642470e+00, 1.810434249388560346e+00
5.826210063507572201e+00, 1.813113296867731927e+00, 1.813122434357349544e+00
5.833537371763556578e+00, 1.815801507833365136e+00, 1.815810534601711490e+00
5.840864680019540955e+00, 1.818489634276036826e+00, 1.818498550320561513e+00
5.848191988275525333e+00, 1.821177676365903997e+00, 1.821186481712135041e+00
5.855519296531509710e+00, 1.823865634272777703e+00, 1.823874328973986714e+00
5.862846604787494087e+00, 1.826553508166114392e+00, 1.826562092302995932e+00
5.870173913043478464e+00, 1.829241298215012801e+00, 1.829249771895366417e+00
5.877501221299462841e+00, 1.831929004588204180e+00, 1.831937367946630646e+00
5.884828529555447219e+00, 1.834616627454044302e+00, 1.834624880651650081e+00
5.892155837811431596e+00, 1.837304166980510356e+00, 1.837312310204621379e+00
5.899483146067415973e+00, 1.839991623335190951e+00, 1.839999656799071293e+00
5.906810454323400350e+00, 1.842678996685279902e+00, 1.842686920627867098e+00
5.914137762579384727e+00, 1.845366287197568678e+00, 1.845374101883214601e+00
5.921465070835369104e+00, 1.848053495038441296e+00, 1.848061200756659694e+00
5.928792379091353482e+00, 1.850740620373864775e+00, 1.850748217439093235e+00
5.936119687347337859e+00, 1.853427663369384693e+00, 1.853435152120751939e+00
5.943446995603322236e+00, 1.856114624190115858e+00, 1.856122004991219931e+00
5.950774303859306613e+00, 1.858801503000737432e+00, 1.858808776239433191e+00
5.958101612115290990e+00, 1.861488299965484705e+00, 1.861495466053679326e+00
5.965428920371275368e+00, 1.864175015248141998e+00, 1.864182074621601570e+00
5.972756228627259745e+00, 1.866861649012037105e+00, 1.866868602130200561e+00
5.980083536883244122e+00, 1.869548201420031308e+00, 1.869555048765835892e+00
5.987410845139228499e+00, 1.872234672634517594e+00, 1.872241414714229668e+00
5.994738153395212876e+00, 1.874921062817406670e+00, 1.874927700160468280e+00
6.002065461651197253e+00, 1.877607372130127406e+00, 1.877613905289004403e+00
6.009392769907181631e+00, 1.880293600733614179e+00, 1.880300030283658996e+00
6.016720078163166008e+00, 1.882979748788301988e+00, 1.882986075327624187e+00
6.024047386419150385e+00, 1.885665816454120236e+00, 1.885672040603465049e+00
6.031374694675134762e+00, 1.888351803890485625e+00, 1.888357926293123823e+00
6.038702002931119139e+00, 1.891037711256292608e+00, 1.891043732577917691e+00
6.046029311187103517e+00, 1.893723538709910059e+00, 1.893729459638546553e+00
6.053356619443087894e+00, 1.896409286409171280e+00, 1.896415107655091026e+00
6.060683927699072271e+00, 1.899094954511370670e+00, 1.899100676807017107e+00
6.068011235955056648e+00, 1.901780543173251292e+00, 1.901786167273176398e+00
6.075338544211041025e+00, 1.904466052551002875e+00, 1.904471579231811429e+00
6.082665852467025402e+00, 1.907151482800253151e+00, 1.907156912860554776e+00
6.089993160723009780e+00, 1.909836834076059864e+00, 1.909842168336433499e+00
6.097320468978994157e+00, 1.912522106532905664e+00, 1.912527345835870474e+00
6.104647777234978534e+00, 1.915207300324688777e+00, 1.915212445534685726e+00
6.111975085490962911e+00, 1.917892416329894489e+00, 1.917897467608101536e+00
6.119302393746947288e+00, 1.920577453923677291e+00, 1.920582412230741554e+00
6.126629702002931666e+00, 1.923262413415226524e+00, 1.923267279576634792e+00
6.133957010258916043e+00, 1.925947294963414436e+00, 1.925952069819217405e+00
6.141284318514900420e+00, 1.928632098726748900e+00, 1.928636783131336463e+00
6.148611626770884797e+00, 1.931316824863364534e+00, 1.931321419685248841e+00
6.155938935026869174e+00, 1.934001473531026249e+00, 1.934005979652626328e+00
6.163266243282853551e+00, 1.936686045326906802e+00, 1.936690463204558066e+00
6.170593551538837929e+00, 1.939370539997225640e+00, 1.939374870511550775e+00
6.177920859794822306e+00, 1.942054957743534205e+00, 1.942059201743531638e+00
6.185248168050806683e+00, 1.944739298727293786e+00, 1.944743457069852299e+00
6.192575476306791060e+00, 1.947423563109752953e+00, 1.947427636659289085e+00
6.199902784562775437e+00, 1.950107751051945781e+00, 1.950111740680045669e+00
6.207230092818759815e+00, 1.952791862714689852e+00, 1.952795769299757511e+00
6.214557401074744192e+00, 1.955475898258585588e+00, 1.955479722685489419e+00
6.221884709330728569e+00, 1.958159857844014695e+00, 1.958163601003744869e+00
6.229212017586712946e+00, 1.960843741631137949e+00, 1.960847404420459350e+00
6.236539325842697323e+00, 1.963527549779896741e+00, 1.963531133101011017e+00
6.243866634098681700e+00, 1.966211282450008202e+00, 1.966214787210217363e+00
6.251193942354666078e+00, 1.968894939800966526e+00, 1.968898366912340769e+00
6.258521250610650455e+00, 1.971578521992041644e+00, 1.971581872371088728e+00
6.265848558866634832e+00, 1.974262029182274336e+00, 1.974265303749618061e+00
6.273175867122619209e+00, 1.976945461530480452e+00, 1.976948661210534253e+00
6.280503175378603586e+00, 1.979628819195244471e+00, 1.979631944915895891e+00
6.287830483634587964e+00, 1.982312102334923054e+00, 1.982315155027218223e+00
6.295157791890572341e+00, 1.984995311107638827e+00, 1.984998291705472262e+00
6.302485100146556718e+00, 1.987678445671283267e+00, 1.987681355111088344e+00
6.309812408402541095e+00, 1.990361506183512930e+00, 1.990364357073868939e+00
6.317139716658525472e+00, 1.993044492801747891e+00, 1.993047293300524769e+00
6.324467024914509850e+00, 1.995727405683171973e+00, 1.995730155880539591e+00
6.331794333170494227e+00, 1.998410244984732076e+00, 1.998412944992995044e+00
6.339121641426478604e+00, 2.001093010863133514e+00, 2.001095660816150534e+00
6.346448949682462981e+00, 2.003775703474842018e+00, 2.003778303527450788e+00
6.353776257938447358e+00, 2.006458322976080400e+00, 2.006460873303527848e+00
6.361103566194431735e+00, 2.009140869522828776e+00, 2.009143370320205957e+00
6.368430874450416113e+00, 2.011823343270822129e+00, 2.011825794752506891e+00
6.375758182706400490e+00, 2.014505744375549856e+00, 2.014508146774651287e+00
6.383085490962384867e+00, 2.017188072992251335e+00, 2.017190426560065752e+00
6.390412799218369244e+00, 2.019870329275920362e+00, 2.019872634281384638e+00
6.397740107474353621e+00, 2.022552513381298933e+00, 2.022554770110454925e+00
6.405067415730337999e+00, 2.025234625462878135e+00, 2.025236834218341997e+00
6.412394723986322376e+00, 2.027916665674895480e+00, 2.027918826775331418e+00
6.419722032242306753e+00, 2.030598634171335792e+00, 2.030600747950933815e+00
6.427049340498291130e+00, 2.033280531105925881e+00, 2.033282597913887546e+00
6.434376648754275507e+00, 2.035962356632137205e+00, 2.035964376832168909e+00
6.441703957010259884e+00, 2.038644110903184536e+00, 2.038646084872987263e+00
6.449031265266244262e+00, 2.041325794072021083e+00, 2.041327722202796568e+00
6.456358573522228639e+00, 2.044007406291339368e+00, 2.044009288987294060e+00
6.463685881778213016e+00, 2.046688947713569906e+00, 2.046690785391429568e+00
6.471013190034197393e+00, 2.049370418490879864e+00, 2.049372211579405079e+00
6.478340498290181770e+00, 2.052051818775172176e+00, 2.052053567714681837e+00
6.485667806546165259e+00, 2.054733148718080216e+00, 2.054734853959980345e+00
6.492995114802149637e+00, 2.057414408470974898e+00, 2.057416070477293246e+00
6.500322423058134014e+00, 2.060095598184953580e+00, 2.060097217427879546e+00
6.507649731314118391e+00, 2.062776718010845833e+00, 2.062778294972273496e+00
6.514977039570102768e+00, 2.065457768099207669e+00, 2.065459303270288149e+00
6.522304347826087145e+00, 2.068138748600324650e+00, 2.068140242481021573e+00
6.529631656082071522e+00, 2.070819659664203893e+00, 2.070821112762854632e+00
6.536958964338055900e+00, 2.073500501440580734e+00, 2.073501914273463420e+00
6.544286272594040277e+00, 2.076181274078910732e+00, 2.076182647169817486e+00
6.551613580850024654e+00, 2.078861977728371002e+00, 2.078863311608185160e+00
6.558940889106009031e+00, 2.081542612537861103e+00, 2.081543907744139332e+00
6.566268197361993408e+00, 2.084223178655995490e+00, 2.084224435732560110e+00
6.573595505617977786e+00, 2.086903676231108395e+00, 2.086904895727640596e+00
6.580922813873962163e+00, 2.089584105411250281e+00, 2.089585287882886888e+00
6.588250122129946540e+00, 2.092264466344185614e+00, 2.092265612351127846e+00
6.595577430385930917e+00, 2.094944759177390647e+00, 2.094945869284515094e+00
6.602904738641915294e+00, 2.097624984058054753e+00, 2.097626058834528795e+00
6.610232046897899671e+00, 2.100305141133077313e+00, 2.100306181151981644e+00
6.617559355153884049e+00, 2.102985230549067275e+00, 2.102986236387022423e+00
6.624886663409868426e+00, 2.105665252452340930e+00, 2.105666224689140442e+00
6.632213971665852803e+00, 2.108345206988919696e+00, 2.108346146207169980e+00
6.639541279921837180e+00, 2.111025094304530558e+00, 2.111026001089293835e+00
6.646868588177821557e+00, 2.113704914544606073e+00, 2.113705789483049102e+00
6.654195896433805935e+00, 2.116384667854277257e+00, 2.116385511535328057e+00
6.661523204689790312e+00, 2.119064354378378034e+00, 2.119065167392385707e+00
6.668850512945774689e+00, 2.121743974261440790e+00, 2.121744757199840237e+00
6.676177821201759066e+00, 2.124423527647695931e+00, 2.124424281102681000e+00
6.683505129457743443e+00, 2.127103014681070547e+00, 2.127103739245272962e+00
6.690832437713727820e+00, 2.129782435505186644e+00, 2.129783131771353588e+00
6.698159745969712198e+00, 2.132461790263358914e+00, 2.132462458824046170e+00
6.705487054225696575e+00, 2.135141079098596517e+00, 2.135141720545858934e+00
6.712814362481680952e+00, 2.137820302153598195e+00, 2.137820917078689487e+00
6.720141670737665329e+00, 2.140499459570751384e+00, 2.140500048563829694e+00
6.727468978993649706e+00, 2.143178551492131767e+00, 2.143179115141971014e+00
6.734796287249634084e+00, 2.145857578059503723e+00, 2.145858116953205386e+00
6.742123595505618461e+00, 2.148536539414314994e+00, 2.148537054137032776e+00
6.749450903761602838e+00, 2.151215435697696687e+00, 2.151215926832363401e+00
6.756778212017587215e+00, 2.153894267050463718e+00, 2.153894735177522168e+00
6.764105520273571592e+00, 2.156573033613109924e+00, 2.156573479310252228e+00
6.771432828529555970e+00, 2.159251735525812510e+00, 2.159252159367720303e+00
6.778760136785540347e+00, 2.161930372928423161e+00, 2.161930775486521128e+00
6.786087445041524724e+00, 2.164608945960471154e+00, 2.164609327802679228e+00
6.793414753297509101e+00, 2.167287454761162913e+00, 2.167287816451655580e+00
6.800742061553493478e+00, 2.169965899469375792e+00, 2.169966241568349385e+00
6.808069369809477855e+00, 2.172644280223661184e+00, 2.172644603287104736e+00
6.815396678065462233e+00, 2.175322597162243632e+00, 2.175322901741712389e+00
6.822723986321446610e+00, 2.178000850423012391e+00, 2.178001137065416426e+00
6.830051294577430987e+00, 2.180679040143528535e+00, 2.180679309390916032e+00
6.837378602833415364e+00, 2.183357166461019183e+00, 2.183357418850369491e+00
6.844705911089399741e+00, 2.186035229512377498e+00, 2.186035465575401737e+00
6.852033219345384119e+00, 2.188713229434158691e+00, 2.188713449697103020e+00
6.859360527601368496e+00, 2.191391166362581799e+00, 2.191391371346039119e+00
6.866687835857352873e+00, 2.194069040433526130e+00, 2.194069230652250013e+00
6.874015144113337250e+00, 2.196746851782530818e+00, 2.196747027745257430e+00
6.881342452369321627e+00, 2.199424600544794828e+00, 2.199424762754068841e+00
6.888669760625306004e+00, 2.202102286855170288e+00, 2.202102435807178349e+00
6.895997068881290382e+00, 2.204779910848167823e+00, 2.204780047032574686e+00
6.903324377137274759e+00, 2.207457472657951225e+00, 2.207457596557742985e+00
6.910651685393259136e+00, 2.210134972418335231e+00, 2.210135084509671444e+00
6.917978993649243513e+00, 2.212812410262786855e+00, 2.212812511014851768e+00
6.925306301905227890e+00, 2.215489786324422283e+00, 2.215489876199285391e+00
6.932633610161212268e+00, 2.218167100736006425e+00, 2.218167180188488352e+00
6.939960918417196645e+00, 2.220844353629950252e+00, 2.220844423107494414e+00
6.947288226673181022e+00, 2.223521545138308575e+00, 2.223521605080858610e+00
6.954615534929165399e+00, 2.226198675392783599e+00, 2.226198726232662572e+00
6.961942843185149776e+00, 2.228875744524716040e+00, 2.228875786686516758e+00
6.969270151441134153e+00, 2.231552752665089123e+00, 2.231552786565567992e+00
6.976597459697118531e+00, 2.234229699944526359e+00, 2.234229729988874702e+00
6.983924767953102908e+00, 2.236906586493287552e+00, 2.236906616199626274e+00
6.991252076209087285e+00, 2.239583412441268795e+00, 2.239583441736515468e+00
6.998579384465071662e+00, 2.242260177918003361e+00, 2.242260206732762384e+00
7.005906692721056039e+00, 2.244936883052656373e+00, 2.244936911321240736e+00
7.013234000977040417e+00, 2.247613527974025693e+00, 2.247613555634471183e+00
7.020561309233024794e+00, 2.250290112810539700e+00, 2.250290140318966792e+00
7.027888617489009171e+00, 2.252966637690255958e+00, 2.252966665131528323e+00
7.035215925744993548e+00, 2.255643102740859440e+00, 2.255643130042841005e+00
7.042543234000977925e+00, 2.258319508089662975e+00, 2.258319535183453297e+00
7.049870542256962302e+00, 2.260995853863602356e+00, 2.260995880683542403e+00
7.057197850512946680e+00, 2.263672140189237236e+00, 2.263672166672908048e+00
7.064525158768931057e+00, 2.266348367192750679e+00, 2.266348394727720095e+00
7.071852467024915434e+00, 2.269024534999942944e+00, 2.269024563535160688e+00
7.079179775280899811e+00, 2.271700643736236369e+00, 2.271700673166289430e+00
7.086507083536884188e+00, 2.274376693526670490e+00, 2.274376723749764739e+00
7.093834391792868566e+00, 2.277052684495898927e+00, 2.277052715413780515e+00
7.101161700048852943e+00, 2.279728616768192051e+00, 2.279728648286069248e+00
7.108489008304837320e+00, 2.282404490467431657e+00, 2.282404522493898025e+00
7.115816316560821697e+00, 2.285080305717111848e+00, 2.285080338164073854e+00
7.123143624816806074e+00, 2.287756062640337706e+00, 2.287756095422939673e+00
7.130470933072790451e+00, 2.290431761359821738e+00, 2.290431794396378784e+00
7.137798241328774829e+00, 2.293107401997884320e+00, 2.293107435209810863e+00
7.145125549584759206e+00, 2.295782984676450589e+00, 2.295783017988198615e+00
7.152452857840743583e+00, 2.298458509517053105e+00, 2.298458542856041120e+00
7.159780166096727960e+00, 2.301133976640822087e+00, 2.301134009937380043e+00
7.167107474352711449e+00, 2.303809386168493845e+00, 2.303809419355798305e+00
7.174434782608695826e+00, 2.306484738220402342e+00, 2.306484771234420084e+00
7.181762090864680204e+00, 2.309160032916479643e+00, 2.309160065695909925e+00
7.189089399120664581e+00, 2.311835270376255469e+00, 2.311835302862477182e+00
7.196416707376648958e+00, 2.314510450718855417e+00, 2.314510482855872464e+00
7.203744015632633335e+00, 2.317185574062996523e+00, 2.317185605797391634e+00
7.211071323888617712e+00, 2.319860640526991258e+00, 2.319860671807872698e+00
7.218398632144602090e+00, 2.322535650228741755e+00, 2.322535681007699360e+00
7.225725940400586467e+00, 2.325210603285740252e+00, 2.325210633516800129e+00
7.233053248656570844e+00, 2.327885499815065096e+00, 2.327885529454649216e+00
7.240380556912555221e+00, 2.330560339933382963e+00, 2.330560368940266081e+00
7.247707865168539598e+00, 2.333235123756944862e+00, 2.333235152092217657e+00
7.255035173424523975e+00, 2.335909851401585691e+00, 2.335909879028617464e+00
7.262362481680508353e+00, 2.338584522982723346e+00, 2.338584549867126938e+00
7.269689789936492730e+00, 2.341259138615352509e+00, 2.341259164724954989e+00
7.277017098192477107e+00, 2.343933698414050415e+00, 2.343933723718858886e+00
7.284344406448461484e+00, 2.346608202492971085e+00, 2.346608226965146038e+00
7.291671714704445861e+00, 2.349282650965845320e+00, 2.349282674579671770e+00
7.298999022960430239e+00, 2.351957043945977155e+00, 2.351957066677844654e+00
7.306326331216414616e+00, 2.354631381546242963e+00, 2.354631403374618515e+00
7.313653639472398993e+00, 2.357305663879092350e+00, 2.357305684784503974e+00
7.320980947728383370e+00, 2.359979891056545931e+00, 2.359979911021558241e+00
7.328308255984367747e+00, 2.362654063190189113e+00, 2.362654082199394434e+00
7.335635564240352124e+00, 2.365328180391178314e+00, 2.365328198431175366e+00
7.342962872496336502e+00, 2.368002242770233856e+00, 2.368002259829620204e+00
7.350290180752320879e+00, 2.370676250437640853e+00, 2.370676266506997365e+00
7.357617489008305256e+00, 2.373350203503244771e+00, 2.373350218575133397e+00
7.364944797264289633e+00, 2.376024102076455424e+00, 2.376024116145406317e+00
7.372272105520274010e+00, 2.378697946266239871e+00, 2.378697959328751832e+00
7.379599413776258388e+00, 2.381371736181123744e+00, 2.381371748235658004e+00
7.386926722032242765e+00, 2.384045471929190807e+00, 2.384045482976173691e+00
7.394254030288227142e+00, 2.386719153618076739e+00, 2.386719163659898335e+00
7.401581338544211519e+00, 2.389392781354974904e+00, 2.389392790395993948e+00
7.408908646800195896e+00, 2.392066355246626586e+00, 2.392066363293176678e+00
7.416235955056180273e+00, 2.394739875399326312e+00, 2.394739882459723024e+00
7.423563263312164651e+00, 2.397413341918917418e+00, 2.397413348003465394e+00
7.430890571568149028e+00, 2.400086754910789821e+00, 2.400086760031797439e+00
7.438217879824133405e+00, 2.402760114479878695e+00, 2.402760119612591616e+00
7.445545188080117782e+00, 2.405433420730666683e+00, 2.405433426742168201e+00
7.452872496336102159e+00, 2.408106673767178130e+00, 2.408106680575644809e+00
7.460199804592086537e+00, 2.410779873692975972e+00, 2.410779881216575049e+00
7.467527112848070914e+00, 2.413453020611167066e+00, 2.413453028768334896e+00
7.474854421104055291e+00, 2.416126114624396415e+00, 2.416126123334120024e+00
7.482181729360039668e+00, 2.418799155834842729e+00, 2.418799165016953356e+00
7.489509037616024045e+00, 2.421472144344224198e+00, 2.421472153919685510e+00
7.496836345872008422e+00, 2.424145080253789608e+00, 2.424145090144994796e+00
7.504163654127992800e+00, 2.426817963664322342e+00, 2.426817973795393435e+00
7.511490962383977177e+00, 2.429490794676135934e+00, 2.429490804973226226e+00
7.518818270639961554e+00, 2.432163573389073630e+00, 2.432163583780674543e+00
7.526145578895945931e+00, 2.434836299902505719e+00, 2.434836310319760333e+00
7.533472887151930308e+00, 2.437508974315328647e+00, 2.437508984692343894e+00
7.540800195407914686e+00, 2.440181596725966795e+00, 2.440181607000129205e+00
7.548127503663899063e+00, 2.442854167232363150e+00, 2.442854177344668809e+00
7.555454811919883440e+00, 2.445526685931984634e+00, 2.445526695827357599e+00
7.562782120175867817e+00, 2.448199152921820332e+00, 2.448199162549447028e+00
7.570109428431852194e+00, 2.450871568298376157e+00, 2.450871577612035779e+00
7.577436736687836571e+00, 2.453543932157673968e+00, 2.453543941116077320e+00
7.584764044943820949e+00, 2.456216244595254228e+00, 2.456216253162385676e+00
7.592091353199805326e+00, 2.458888505706169347e+00, 2.458888513851630986e+00
7.599418661455789703e+00, 2.461560715584985459e+00, 2.461560723347728796e+00
7.606745969711774080e+00, 2.464232874325779754e+00, 2.464232882261718771e+00
7.614073277967758457e+00, 2.466904982022138260e+00, 2.466904990098105710e+00
7.621400586223742835e+00, 2.469577038767155397e+00, 2.469577046955091948e+00
7.628727894479727212e+00, 2.472249044653432648e+00, 2.472249052930783897e+00
7.636055202735711589e+00, 2.474920999843139402e+00, 2.474921008123196930e+00
7.643382510991695966e+00, 2.477592904371414662e+00, 2.477592912630258937e+00
7.650709819247680343e+00, 2.480264758329137287e+00, 2.480264766549818312e+00
7.658037127503664721e+00, 2.482936561807871367e+00, 2.482936569979643071e+00
7.665364435759649098e+00, 2.485608314898710258e+00, 2.485608323017426180e+00
7.672691744015633475e+00, 2.488280017692278800e+00, 2.488280025760793102e+00
7.680019052271617852e+00, 2.490951670278731545e+00, 2.490951678307301353e+00
7.687346360527602229e+00, 2.493623272917381506e+00, 2.493623280754446725e+00
7.694673668783586606e+00, 2.496294825566935494e+00, 2.496294833199667718e+00
7.702000977039570984e+00, 2.498966328398150250e+00, 2.498966335740350431e+00
7.709328285295555361e+00, 2.501637781504336022e+00, 2.501637788473828117e+00
7.716655593551539738e+00, 2.504309184910229913e+00, 2.504309191497391840e+00
7.723982901807524115e+00, 2.506980538707121564e+00, 2.506980544908290476e+00
7.731310210063508492e+00, 2.509651842985943571e+00, 2.509651848803735152e+00
7.738637518319492870e+00, 2.512323098045269099e+00, 2.512323103280903691e+00
7.745964826575477247e+00, 2.514994303851557866e+00, 2.514994308436947712e+00
7.753292134831461624e+00, 2.517665460452918502e+00, 2.517665464413058274e+00
7.760619443087446001e+00, 2.520336567941511063e+00, 2.520336572041620649e+00
7.767946751343430378e+00, 2.523007626409212278e+00, 2.523007630575129223e+00
7.775274059599414755e+00, 2.525678635947626649e+00, 2.525678640097970273e+00
7.782601367855399133e+00, 2.528349596648074904e+00, 2.528349600694026478e+00
7.789928676111383510e+00, 2.531020508601604213e+00, 2.531020512446676030e+00
7.797255984367367887e+00, 2.533691371898986855e+00, 2.533691375438792637e+00
7.804583292623352264e+00, 2.536362186630718885e+00, 2.536362190137258388e+00
7.811910600879336641e+00, 2.539032952887021910e+00, 2.539032956586528389e+00
7.819237909135321019e+00, 2.541703670757850198e+00, 2.541703674594435469e+00
7.826565217391305396e+00, 2.544374340332880902e+00, 2.544374344245309505e+00
7.833892525647289773e+00, 2.547044961701523835e+00, 2.547044965623063817e+00
7.841219833903274150e+00, 2.549715534952920137e+00, 2.549715538811203164e+00
7.848547142159257639e+00, 2.552386060310980920e+00, 2.552386063892818413e+00
7.855874450415242016e+00, 2.555056537696292374e+00, 2.555056540950586985e+00
7.863201758671226393e+00, 2.557726967243203031e+00, 2.557726970066776850e+00
7.870529066927210771e+00, 2.560397349040497428e+00, 2.560397351323245640e+00
7.877856375183195148e+00, 2.563067683176709188e+00, 2.563067684801437984e+00
7.885183683439179525e+00, 2.565737969740127689e+00, 2.565737970582391725e+00
7.892510991695163902e+00, 2.568408208818796279e+00, 2.568408209709041490e+00
7.899838299951148279e+00, 2.571078400698125765e+00, 2.571078401044814221e+00
7.907165608207132657e+00, 2.573748545228888851e+00, 2.573748545566710177e+00
7.914492916463117034e+00, 2.576418642556891125e+00, 2.576418642878005372e+00
7.921820224719101411e+00, 2.579088692770153290e+00, 2.579088693066074800e+00
7.929147532975085788e+00, 2.581758695956469118e+00, 2.581758696218051430e+00
7.936474841231070165e+00, 2.584428652203415666e+00, 2.584428652420827532e+00
7.943802149487054542e+00, 2.587098561598352386e+00, 2.587098561761054238e+00
7.951129457743038920e+00, 2.589768424228414467e+00, 2.589768424325143759e+00
7.958456765999023297e+00, 2.592438240180518605e+00, 2.592438240199267607e+00
7.965784074255007674e+00, 2.595108009469361043e+00, 2.595108009469361043e+00
7.973111382510992051e+00, 2.597777732221122626e+00, 2.597777732221122182e+00
7.980438690766976428e+00, 2.600447408540012884e+00, 2.600447408540012439e+00
7.987765999022960806e+00, 2.603117038511258308e+00, 2.603117038511258752e+00
7.995093307278945183e+00, 2.605786622219852244e+00, 2.605786622219852244e+00
8.002420615534928672e+00, 2.608456159750552228e+00, 2.608456159750551784e+00
8.009747923790913049e+00, 2.611125651187883090e+00, 2.611125651187882646e+00
8.017075232046897426e+00, 2.613795096616137847e+00, 2.613795096616138736e+00
8.024402540302881803e+00, 2.616464496119383920e+00, 2.616464496119383476e+00
8.031729848558866180e+00, 2.619133849781448475e+00, 2.619133849781448475e+00
8.039057156814850558e+00, 2.621803157685937968e+00, 2.621803157685937080e+00
8.046384465070834935e+00, 2.624472419916224375e+00, 2.624472419916225263e+00
